video_id,language,age_0_9,age_10s,age_20s,age_30s,age_40s,age_50plus,gender_male,gender_female
d3ypF_CJUGQ,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.75,0.25
hyusNWwyhJw,ko,0.0,0.05,0.15,0.25,0.35,0.2,0.3,0.7
KNxGR7FRfCs,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.4,0.6
UbnSwZO8wXw,ko,0.0,0.1,0.1,0.2,0.3,0.3,0.5,0.5
U-EPlgz0bgc,ko,0.05,0.2,0.5,0.15,0.07,0.03,0.7,0.3
02-4RHDiNIs,ko,0.05,0.1,0.3,0.35,0.15,0.05,0.6,0.4
3hIDqd4SULI,ko,0.01,0.15,0.35,0.3,0.15,0.04,0.7,0.3
Wx0ATfeuZkY,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.7,0.3
L4KAYJztXsE,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.3,0.7
aEHgUAH454I,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.8,0.2
zqO7fKk1N9k,Japanese (auto-generated),0.05,0.2,0.4,0.25,0.05,0.05,0.3,0.7
EVbPbtlYarI,ko,0.05,0.5,0.35,0.05,0.03,0.02,0.6,0.4
poofUA7KxQQ,ko,0.0,0.1,0.6,0.2,0.07,0.03,0.85,0.15
Y5o-OQl1Q9I,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.25,0.75
TjY6q4A8cXY,ko,0.01,0.1,0.25,0.3,0.2,0.14,0.4,0.6
F1vpurWPGrQ,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.4,0.6
gGPfdWzNEJw,ko,0.05,0.2,0.4,0.2,0.1,0.05,0.3,0.7
mHHNjcpZi9Q,ko,0.05,0.25,0.4,0.2,0.07,0.03,0.4,0.6
MMm67uheyH4,ko,0.0,0.1,0.25,0.4,0.15,0.1,0.8,0.2
zsv9x5Srcd8,Spanish (auto-generated),0.05,0.15,0.3,0.25,0.15,0.1,0.6,0.4
bFMHeoPWB4c,ko,0.0,0.1,0.25,0.3,0.25,0.1,0.6,0.4
wtPPvXBVsVw,ko,0.1,0.3,0.4,0.1,0.05,0.05,0.3,0.7
peQrpJmsQ2U,ko,0,0.05,0.15,0.35,0.3,0.15,0.8,0.2
WLutoN_brs8,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.3,0.7
b6fKJCIZR7g,ko,0.0,0.05,0.15,0.3,0.25,0.25,0.5,0.5
E2AlxMln-q0,ko,0.0,0.05,0.05,0.1,0.3,0.5,0.4,0.6
_VRt1FdKHRo,ko,0.01,0.2,0.5,0.2,0.07,0.02,0.6,0.4
nollHyLyXA0,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.8,0.2
8JYV76KGmyI,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.4,0.6
YK5XpNCK3sU,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.3,0.7
i2276yX8NR8,ko,0.01,0.1,0.4,0.35,0.1,0.04,0.65,0.35
94dIYdZem7w,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.8,0.2
iXFVjRW5bDM,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.6,0.4
GGk8_SAT_4U,ko,0.05,0.2,0.4,0.25,0.05,0.05,0.2,0.8
msnQhvVaOjY,ko,0.0,0.05,0.15,0.35,0.3,0.15,0.6,0.4
V7F2BOtn2X8,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.3,0.7
qaA3M2aRqw8,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.7,0.3
EU7TW4AHE8s,ko,0.01,0.05,0.35,0.4,0.15,0.04,0.45,0.55
0K9BommVwNE,ko,0.0,0.05,0.1,0.3,0.3,0.25,0.4,0.6
cs5jluEtnOE,ko,0.0,0.0,0.1,0.3,0.4,0.2,0.2,0.8
LND4Dd_r2t0,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.2,0.8
9gYyRq2Lmus,ko,0.05,0.7,0.2,0.03,0.01,0.01,0.4,0.6
Mc3nn3OVR68,ko,0.05,0.6,0.3,0.05,0,0,0.7,0.3
Sxif0iZVZwg,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.6,0.4
JB2QFvJ8XR8,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.7,0.3
pMlmoJ4vrR8,ko,0.0,0.0,0.05,0.15,0.35,0.45,0.4,0.6
TT1rdIBPfmY,ko,0.0,0.15,0.5,0.25,0.05,0.05,0.3,0.7
cDdNCmm1ILw,ko,0.0,0.05,0.15,0.35,0.3,0.15,0.75,0.25
jdYskleRzX8,ko,0.01,0.3,0.5,0.15,0.03,0.01,0.8,0.2
joYqjSg8pIA,ko,0.1,0.5,0.3,0.05,0.03,0.02,0.6,0.4
WVonh2b0tCY,ko,0.1,0.5,0.3,0.05,0.03,0.02,0.4,0.6
gQcgszt_9hA,ko,0,0.05,0.15,0.4,0.25,0.15,0.25,0.75
nRTnekkAXrA,ko,0.05,0.3,0.4,0.15,0.05,0.05,0.5,0.5
jWAi9f8U5vg,ko,0.01,0.15,0.5,0.25,0.06,0.03,0.6,0.4
btCgeHJc30s,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.9,0.1
8ciPJR14WkE,ko,0.0,0.2,0.4,0.3,0.1,0.0,0.4,0.6
GCQ3j1OAJr0,ko,0.01,0.1,0.5,0.3,0.07,0.02,0.6,0.4
dqCVnLk9bO8,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.6,0.4
BZkb2l8T6lU,ko,0.0,0.05,0.1,0.3,0.35,0.2,0.4,0.6
rHnJ60DSxBQ,ko,0.0,0.05,0.1,0.15,0.4,0.3,0.4,0.6
RkGIxLJ4V5s,ko,0.05,0.3,0.4,0.2,0.04,0.01,0.7,0.3
I_KLZpeZO5w,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.85,0.15
9kaCAbIXuyg,ko,0.0,0.3,0.4,0.2,0.1,0.0,0.3,0.7
V_6s8lKTDYY,ko,0.0,0.0,0.1,0.4,0.3,0.2,0.5,0.5
sX7xksOIk7E,ko,0,0.2,0.5,0.25,0.05,0,0.2,0.8
YrNnvToAr3E,ko,0.0,0.05,0.3,0.45,0.15,0.05,0.7,0.3
FcF6DDCNjSQ,ko,0.0,0.1,0.45,0.3,0.1,0.05,0.7,0.3
KHv5bdUs-Zc,ko,0.05,0.2,0.25,0.25,0.15,0.1,0.3,0.7
dpp0rkJPSBM,ko,0.0,0.05,0.25,0.35,0.25,0.1,0.4,0.6
A5Pmt3ocfow,ko,0.05,0.1,0.3,0.4,0.1,0.05,0.4,0.6
mGblweUfbSQ,ko,0.05,0.25,0.35,0.2,0.1,0.05,0.4,0.6
KipL7DHS_X4,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.6,0.4
T8DGeX8kk8E,ko,0.01,0.05,0.3,0.35,0.2,0.09,0.6,0.4
5za-l_P4YVw,Japanese (auto-generated),0.05,0.4,0.4,0.1,0.03,0.02,0.6,0.4
krsBRQbOPQ4,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.7,0.3
k3-BDy55tq4,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
NOhIc3hS2lY,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.6,0.4
0F5pAoRIG-A,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
KTPks2Wj8f8,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.4,0.6
GLfmmqAXCEU,ko,0.02,0.15,0.4,0.3,0.1,0.03,0.2,0.8
WZsy2AkCoSU,ko,0.7,0.1,0.1,0.05,0.03,0.02,0.45,0.55
pIUXq-Djv7U,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.7,0.3
d-xbCLdlcto,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.4,0.6
KldBE-lUyYk,ko,0.01,0.2,0.5,0.15,0.1,0.04,0.3,0.7
M5ZDW072Xxs,ko,0.0,0.4,0.4,0.15,0.05,0.0,0.7,0.3
4XTiPSnhoAs,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.7,0.3
-bqyFMcwqI0,ko,0.0,0.05,0.1,0.25,0.4,0.2,0.8,0.2
tYfhzABqvaM,ko,0.0,0.0,0.1,0.2,0.4,0.3,0.3,0.7
3Hr35Kr2aXA,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.4,0.6
q1Q_aIwuf8M,ko,0.0,0.05,0.45,0.35,0.1,0.05,0.6,0.4
s7Yqb56VA40,ko,0.0,0.05,0.3,0.45,0.15,0.05,0.6,0.4
ast-i0AH4xU,ko,0.05,0.15,0.3,0.25,0.15,0.1,0.6,0.4
6vTnuQ_uYJ0,ko,0.0,0.1,0.4,0.35,0.1,0.05,0.6,0.4
juVOSGmlxWU,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.4,0.6
3B0RaxpakZU,ko,0.0,0.05,0.25,0.35,0.25,0.1,0.7,0.3
wirbnmOgEH8,ko,0.1,0.25,0.3,0.2,0.1,0.05,0.4,0.6
p8JqSpDEYv4,ko,0.01,0.05,0.4,0.3,0.15,0.09,0.6,0.4
gXwudc7eHS4,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.6,0.4
QD6OodJZXI4,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.4,0.6
8xXdihGnF3o,ko,0.05,0.1,0.5,0.25,0.07,0.03,0.3,0.7
1_-B2HeRQPg,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.6,0.4
1_v7BDq0EVE,ko,0.0,0.15,0.5,0.25,0.1,0.0,0.7,0.3
wHekBmb0MWc,ko,0.0,0.05,0.15,0.25,0.35,0.2,0.6,0.4
wEt9yO7fGNI,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.7,0.3
glVEO9O6NVQ,ko,0.01,0.05,0.15,0.3,0.3,0.19,0.7,0.3
lawEenOga6g,ko,0.05,0.1,0.25,0.4,0.15,0.05,0.4,0.6
2crLZb7VBmI,ko,0.02,0.05,0.3,0.4,0.15,0.08,0.7,0.3
izas0_9FnDE,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.6,0.4
O82qG_p-10s,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.4,0.6
ADZqagT7GIw,ko,0.0,0.05,0.15,0.3,0.35,0.15,0.4,0.6
TkWzkFzVJMA,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.1,0.9
vI5wukwXg-s,ko,0.0,0.05,0.15,0.25,0.35,0.2,0.8,0.2
ubwR4ZfCfCM,ko,0.7,0.2,0.05,0.03,0.01,0.01,0.4,0.6
014bxbK4uu0,ko,0.05,0.5,0.35,0.07,0.02,0.01,0.7,0.3
1qmTRA7bvGY,ko,0.01,0.05,0.2,0.3,0.3,0.14,0.4,0.6
ZsiSzyrIyCg,ko,0.0,0.15,0.5,0.2,0.1,0.05,0.4,0.6
8CutERkPDCY,ko,0.0,0.05,0.2,0.4,0.2,0.15,0.6,0.4
-AQkYCFHse0,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.4,0.6
EeKZWSbe-QA,ko,0.05,0.7,0.2,0.03,0.01,0.01,0.8,0.2
utFeVYz950I,ko,0.01,0.05,0.25,0.4,0.2,0.09,0.4,0.6
NMEsFbcE62U,ko,0.0,0.05,0.2,0.35,0.25,0.15,0.6,0.4
posJhikC3Qs,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.2,0.8
m6u46mm8xZY,ko,0.01,0.1,0.4,0.3,0.15,0.04,0.8,0.2
YUitHu1Q9E4,ko,0.01,0.3,0.45,0.15,0.07,0.02,0.7,0.3
7kSC8-pnAzE,ko,0.05,0.1,0.35,0.3,0.15,0.05,0.3,0.7
lg-t-F42UY0,ko,0.05,0.5,0.3,0.1,0.04,0.01,0.7,0.3
8XquTVNx78U,ko,0.0,0.05,0.1,0.15,0.25,0.45,0.5,0.5
fH-KRInOJn4,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.4,0.6
vhMX74jS1ws,ko,0.05,0.15,0.35,0.25,0.1,0.1,0.4,0.6
zlQfliVGXNo,ko,0.1,0.35,0.3,0.15,0.05,0.05,0.4,0.6
oQVcUv4EZMI,ko,0.05,0.15,0.5,0.2,0.05,0.05,0.7,0.3
272Jg3VgFQw,ko,0.02,0.15,0.5,0.25,0.06,0.02,0.3,0.7
6KU2Su6TN48,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.7,0.3
j2Ea8RXxsFg,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.7,0.3
bcdnlXnRsfI,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.4,0.6
bbjmY6dOr8Q,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.4,0.6
g_banSzz2dU,ko,0.0,0.15,0.4,0.3,0.1,0.05,0.6,0.4
pgBNHOQ60L8,ko,0.02,0.08,0.3,0.4,0.15,0.05,0.3,0.7
sU8gicbqUVw,ko,0.05,0.15,0.25,0.3,0.15,0.1,0.4,0.6
pw1LcEgj3jk,ko,0.0,0.05,0.4,0.4,0.1,0.05,0.9,0.1
VIan0x7MdI8,ko,0.05,0.15,0.3,0.25,0.15,0.1,0.6,0.4
javae9PEKBI,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.4,0.6
XxDzjHzCSnQ,ko,0.1,0.2,0.4,0.2,0.05,0.05,0.6,0.4
UIfkMjNcXN0,ko,0.01,0.15,0.5,0.25,0.07,0.02,0.35,0.65
CfXATk_QvFg,ko,0.0,0.05,0.15,0.2,0.3,0.3,0.7,0.3
3XZf2aWfmfQ,ko,0.1,0.7,0.15,0.04,0.01,0.0,0.4,0.6
9Q2C1M9S178,ko,0.0,0.05,0.2,0.3,0.25,0.2,0.8,0.2
h3Iq4_HdcIY,ko,0.05,0.3,0.45,0.15,0.03,0.02,0.8,0.2
YBYx9TFP39U,Thai (auto-generated),0.05,0.4,0.35,0.15,0.03,0.02,0.3,0.7
0Rd8ahqcjO8,ko,0.0,0.2,0.5,0.3,0.0,0.0,0.7,0.3
g55Uf1QUVFQ,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.2,0.8
g7bt2GHMERg,ko,0.01,0.05,0.3,0.4,0.15,0.09,0.7,0.3
Krz-ChkgL_c,ko,0,0.1,0.3,0.4,0.15,0.05,0.2,0.8
RIaf0E4WXdo,ko,0.01,0.5,0.35,0.1,0.03,0.01,0.3,0.7
rtfzWAq4XUI,ko,0.0,0.05,0.3,0.35,0.2,0.1,0.9,0.1
49_tb1dnMUE,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.8,0.2
JS9QBRzMToo,ko,0.01,0.05,0.35,0.4,0.15,0.04,0.6,0.4
rhZJA5kfFVo,ko,0.05,0.25,0.4,0.2,0.08,0.02,0.5,0.5
LMJm7JhK9oc,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.6,0.4
XfFhQ8D5hf8,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.3,0.7
XfRrQQrN93Y,ko,0.05,0.35,0.4,0.15,0.03,0.02,0.4,0.6
FNl9Xhg7Eh8,ko,0.0,0.1,0.4,0.3,0.1,0.1,0.6,0.4
_Q3QaktDBPg,ko,0.0,0.05,0.25,0.35,0.2,0.15,0.7,0.3
8r_tik1tcDo,ko,0.7,0.2,0.05,0.03,0.01,0.01,0.4,0.6
sOaduzyJoyY,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.3,0.7
Qy0zhmYum7c,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.2,0.8
mmIOL5ie6uM,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
mkDdVgTrBDg,ko,0.05,0.5,0.3,0.1,0.03,0.02,0.4,0.6
SdOjfhkyIbs,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
QFUiFtFN2IM,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.6,0.4
QSPFk-frfiM,ko,0.01,0.1,0.3,0.4,0.15,0.04,0.6,0.4
JlKLeV1Ucv8,ko,0.0,0.05,0.2,0.4,0.25,0.1,0.8,0.2
ig7EKb6BrQk,ko,0.7,0.2,0.05,0.02,0.02,0.01,0.5,0.5
-M3N-m8R4r0,ko,0.05,0.35,0.3,0.15,0.1,0.05,0.4,0.6
M2c2RN42Luk,ko,0.0,0.05,0.15,0.4,0.3,0.1,0.7,0.3
2xaud-2i978,ko,0.0,0.05,0.6,0.25,0.07,0.03,0.3,0.7
LhWB9W5iGak,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.7,0.3
1Lxv4BRnnJ0,ko,0.0,0.05,0.1,0.3,0.4,0.15,0.4,0.6
Tp_ZZr-Qoow,ko,0.05,0.1,0.15,0.2,0.3,0.2,0.6,0.4
QihOaFJTyn4,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.5,0.5
ddi8r7ImWc0,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.3,0.7
U2SyuLZkS7Y,ko,0.0,0.05,0.25,0.3,0.3,0.1,0.4,0.6
7ULvk0hz_sI,ko,0.0,0.3,0.5,0.15,0.05,0.0,0.6,0.4
Uu6feRhWf54,ko,0.01,0.1,0.4,0.3,0.15,0.04,0.75,0.25
DoU0nWmym7c,ko,0.0,0.0,0.1,0.2,0.2,0.5,0.4,0.6
C-d2I6ojS1s,ko,0.0,0.5,0.5,0.0,0.0,0.0,0.4,0.6
8-2IlzWkL_s,ko,0.01,0.1,0.6,0.2,0.05,0.04,0.85,0.15
MJcrv4_fhAo,ko,0.2,0.4,0.25,0.1,0.03,0.02,0.4,0.6
eYq2NOm5MG4,ko,0.01,0.1,0.2,0.25,0.22,0.22,0.4,0.6
CWWhQ4ArNtI,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.3,0.7
1YQul7wJiHY,ko,0.0,0.1,0.6,0.2,0.05,0.05,0.1,0.9
uWqW4BFYNwQ,Japanese (auto-generated),0.05,0.6,0.3,0.05,0.0,0.0,0.6,0.4
9xXxoT9wBlk,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.6,0.4
jkA6ZfAvzL0,ko,0.01,0.15,0.5,0.3,0.03,0.01,0.4,0.6
5EqMoUu-vPU,ko,0.0,0.1,0.4,0.3,0.1,0.1,0.7,0.3
ECjsxaaU7Cc,ko,0.0,0.2,0.4,0.3,0.1,0.0,0.7,0.3
PoOxMtRi_YA,ko,0.0,0.0,0.05,0.15,0.3,0.5,0.4,0.6
HXQhfJAHQzo,ko,0.0,0.05,0.15,0.4,0.25,0.15,0.2,0.8
Lx61vBPj_iY,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.4,0.6
s7dEmOMh3Ck,ko,0,0.6,0.3,0.1,0,0,0.4,0.6
z--IqX8XRIQ,ko,0.0,0.05,0.1,0.3,0.3,0.25,0.5,0.5
1VtVkY-YyUo,Spanish (auto-generated),0.05,0.05,0.25,0.35,0.2,0.1,0.3,0.7
WHmxVnKmUeQ,ko,0.0,0.3,0.5,0.15,0.04,0.01,0.2,0.8
goZ6lwE2ZmU,ko,0.0,0.25,0.5,0.2,0.03,0.02,0.3,0.7
d7EMXdlWRa8,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.9,0.1
fgnAnpM253Y,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.4,0.6
n_2oVnjL1y4,ko,0.05,0.55,0.35,0.03,0.01,0.01,0.4,0.6
Y7s9pgpXbBE,ko,0.01,0.1,0.5,0.3,0.07,0.02,0.85,0.15
9kG39jnCMQ4,ko,0.05,0.15,0.35,0.3,0.1,0.05,0.6,0.4
lUMDf7qg9C0,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
3gIhZlHWRk4,ko,0.05,0.25,0.45,0.15,0.07,0.03,0.3,0.7
yU01y0TbkLE,ko,0.05,0.35,0.4,0.15,0.04,0.01,0.3,0.7
rMtqRp4hUYc,ko,0.0,0.2,0.5,0.3,0.0,0.0,0.3,0.7
8PP-m4wwUDc,ko,0.05,0.1,0.2,0.3,0.2,0.15,0.7,0.3
eH2Uhq8o6nk,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.35,0.65
iybW7fbSXa8,ko,0,0.2,0.5,0.2,0.05,0.05,0.8,0.2
nIRvmDR3Fz0,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
pY7Kzkpbll0,ko,0.0,0.4,0.4,0.15,0.05,0.0,0.4,0.6
LgX7oCVns3U,ko,0.05,0.3,0.4,0.15,0.05,0.05,0.6,0.4
M5A5ICq_1XY,ko,0.01,0.15,0.5,0.2,0.1,0.04,0.3,0.7
wHPclCVUhOk,ko,0.01,0.1,0.2,0.3,0.2,0.19,0.4,0.6
rUCrIeo0Sf4,German (auto-generated),0.0,0.05,0.4,0.35,0.15,0.05,0.35,0.65
ou9eYIyjanc,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.4,0.6
I1i1joQziKg,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.3,0.7
vND55SnDKp0,ko,0.0,0.05,0.1,0.25,0.35,0.25,0.3,0.7
z5tr3mRL-XE,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.3,0.7
upMPP-LBTgU,ko,0.0,0.2,0.6,0.15,0.04,0.01,0.7,0.3
APme6whcbc8,ko,0.05,0.4,0.4,0.1,0.03,0.02,0.7,0.3
OEPLmG3KYAU,ko,0.0,0.05,0.3,0.5,0.1,0.05,0.8,0.2
_pNouaQgACE,ko,0.0,0.7,0.2,0.05,0.03,0.02,0.4,0.6
Tpg2zNr92XI,ko,0.0,0.1,0.2,0.3,0.3,0.1,0.4,0.6
OqMplUoDB-M,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.2,0.8
W3yUahuRNQg,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.6,0.4
HhFfoVSJbOE,ko,0.05,0.4,0.35,0.1,0.05,0.05,0.8,0.2
xLktL55BbYc,ko,0.1,0.5,0.3,0.05,0.03,0.02,0.6,0.4
Vd_icz4_8aU,ko,0.0,0.1,0.4,0.4,0.1,0.0,0.9,0.1
cPd8idzYaoI,ko,0.0,0.05,0.1,0.25,0.35,0.25,0.3,0.7
rAtdumj18Vc,ko,0.05,0.15,0.2,0.2,0.3,0.1,0.6,0.4
WxLcClTz6l8,ko,0,0.05,0.15,0.35,0.3,0.15,0.3,0.7
srUxWBalZoE,ko,0.01,0.1,0.4,0.35,0.1,0.04,0.85,0.15
WB362GCl46o,ko,0.0,0.1,0.7,0.15,0.05,0.0,0.3,0.7
aNaRv2hPlDg,ko,0.05,0.4,0.35,0.15,0.03,0.02,0.45,0.55
CordSvJJ9oM,ko,0.0,0.05,0.15,0.3,0.25,0.25,0.4,0.6
fprt9aWDILk,ko,0.01,0.1,0.6,0.2,0.07,0.02,0.3,0.7
6xeBksGv_zo,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.4,0.6
he80DFkZJU4,ko,0.01,0.05,0.15,0.25,0.3,0.24,0.45,0.55
hgFzY8w90uE,Bangla (auto-generated),0.05,0.1,0.2,0.35,0.2,0.1,0.1,0.9
QgUc8thjGyA,Japanese (auto-generated),0.01,0.05,0.7,0.2,0.03,0.01,0.3,0.7
9A9rgEeGVB8,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.3,0.7
yYilGWw5B6s,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
tBj7o7u48b4,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.4,0.6
dwNrkaWPc5g,ko,0.05,0.3,0.45,0.15,0.04,0.01,0.6,0.4
7lQN9keB2MU,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.4,0.6
MkGKJNiYn-U,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.4,0.6
ZUB5eyPyjNc,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.7,0.3
_VWIOG9KR6o,ko,0.0,0.05,0.1,0.2,0.3,0.35,0.4,0.6
3cocbpTxScY,ko,0.0,0.0,0.05,0.2,0.35,0.4,0.3,0.7
VmOD25GX-p0,ko,0.05,0.1,0.2,0.35,0.2,0.1,0.4,0.6
Xv8DFvPMat0,ko,0.05,0.2,0.35,0.25,0.1,0.05,0.3,0.7
9ZqWCaOoM7E,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.3,0.7
tXEIm6_bG5E,ko,0.0,0.15,0.5,0.25,0.07,0.03,0.45,0.55
tXwvD3f3ruo,ko,0.0,0.2,0.6,0.15,0.04,0.01,0.2,0.8
thgrAO08sE0,ko,0.05,0.2,0.4,0.2,0.1,0.05,0.3,0.7
3Gb13pVJZjs,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
IP9qKiVCZWU,ko,0.0,0.05,0.3,0.4,0.15,0.1,0.6,0.4
rOBeabgQjjo,ko,0.0,0.05,0.25,0.45,0.2,0.05,0.3,0.7
KCB7Eww9gz4,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
Qv2uCvdOcDg,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
N_mEK2AroeQ,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.4,0.6
z3Z8PzW-FyU,ko,0,0.15,0.4,0.25,0.15,0.05,0.7,0.3
4HqGabvetyE,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.3,0.7
YYPOIGhVU8I,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.7,0.3
x0DaDTLVbMA,ko,0,0.1,0.5,0.3,0.1,0,0.7,0.3
pBAV10ufFC0,ko,0.05,0.25,0.4,0.2,0.05,0.05,0.6,0.4
oYvu6AmgYGU,ko,0,0.05,0.4,0.4,0.1,0.05,0.6,0.4
ALOPtWWQNL4,ko,0.05,0.15,0.2,0.3,0.2,0.1,0.5,0.5
zwLxIxCZ2x4,ko,0.0,0.05,0.2,0.45,0.25,0.05,0.6,0.4
r9nDOAMpgsc,ko,0.05,0.1,0.2,0.35,0.2,0.1,0.4,0.6
PCx2IedJutw,ko,0.01,0.05,0.3,0.35,0.2,0.09,0.45,0.55
jT9w3Qa7jFo,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.4,0.6
Fzdgsyj07Dk,ko,0.05,0.1,0.3,0.25,0.2,0.1,0.5,0.5
g1CEHyWHUcs,ko,0,0.05,0.1,0.15,0.35,0.35,0.4,0.6
TqP_AMZ5fuI,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.6,0.4
jP3_2e104vg,ko,0.05,0.1,0.3,0.4,0.1,0.05,0.5,0.5
viV09ZzsrnU,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.4,0.6
8HSpDWwMm8s,ko,0.05,0.2,0.5,0.15,0.05,0.05,0.6,0.4
Ui_izTD6Rzk,ko,0.05,0.35,0.4,0.15,0.03,0.02,0.6,0.4
YtvMlVjLxfc,ko,0.02,0.15,0.4,0.3,0.1,0.03,0.6,0.4
MBNQgq56egk,Spanish (auto-generated),0.05,0.35,0.4,0.15,0.03,0.02,0.5,0.5
MB1S8soDTn4,ko,0.05,0.6,0.3,0.04,0.005,0.005,0.2,0.8
Y23tMDMT0uU,ko,0.05,0.6,0.3,0.05,0.0,0.0,0.5,0.5
07sHQ5soQpw,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.3,0.7
h3_tFd9g-Sk,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.4,0.6
P2FcQvCbDWg,ko,0.01,0.1,0.25,0.3,0.25,0.09,0.3,0.7
ioyWpvZqDcQ,ko,0.05,0.15,0.3,0.25,0.15,0.1,0.3,0.7
ude6G6WZjP8,ko,0.0,0.1,0.3,0.5,0.1,0.0,0.8,0.2
Eb9TYp1wEvw,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.4,0.6
ogKnXgTd6YE,ko,0.0,0.05,0.65,0.25,0.03,0.02,0.85,0.15
